game_id,game_date,team,score,season,season_type,opp_drtg,pts_paint,turnovers,score_diff
41300311,2014-05-19,SAS,122.0,2014,1,103.9,32.0,16.0,0.17420596727622709
41300312,2014-05-21,SAS,112.0,2014,1,103.9,54.0,12.0,0.07795957651588059
41300313,2014-05-25,SAS,97.0,2014,1,103.9,40.0,16.0,-0.06641000962463912
41300314,2014-05-27,SAS,92.0,2014,1,103.9,44.0,7.0,-0.11453320500481237
41300315,2014-05-29,SAS,117.0,2014,1,103.9,40.0,12.0,0.12608277189605382
41300316,2014-05-31,SAS,112.0,2014,1,103.9,,,0.07795957651588059
41300401,2014-06-05,SAS,110.0,2014,1,105.8,48.0,23.0,0.03969754253308131
41300402,2014-06-08,SAS,96.0,2014,1,105.8,34.0,11.0,-0.09262759924385632
41300403,2014-06-10,SAS,111.0,2014,1,105.8,42.0,20.0,0.04914933837429114
41300404,2014-06-12,SAS,107.0,2014,1,105.8,,,0.011342155009451823
41300405,2014-06-15,SAS,104.0,2014,1,105.8,34.0,12.0,-0.01701323251417767
21400002,2014-10-28,SAS,101.0,2015,0,106.4,,,-0.05075187969924817
21400024,2014-10-31,SAS,89.0,2015,0,105.64838709677417,,,-0.15758297456566195
21400064,2014-11-05,SAS,94.0,2015,0,103.1,40.0,14.0,-0.08826382153249268
21400069,2014-11-06,SAS,81.0,2015,0,103.4,46.0,17.0,-0.21663442940038688
21400089,2014-11-08,SAS,99.0,2015,0,107.3,,,-0.07735321528424974
21400102,2014-11-10,SAS,89.0,2015,0,105.5,48.0,8.0,-0.15639810426540285
21400108,2014-11-11,SAS,113.0,2015,0,101.4,48.0,8.0,0.11439842209072972
21400131,2014-11-14,SAS,93.0,2015,0,110.6,34.0,13.0,-0.159132007233273
21400139,2014-11-15,SAS,91.0,2015,0,109.2,58.0,9.0,-0.16666666666666669
21400152,2014-11-17,SAS,100.0,2015,0,104.8,38.0,14.0,-0.045801526717557224
21400159,2014-11-19,SAS,92.0,2015,0,106.3,50.0,18.0,-0.13452492944496705
21400177,2014-11-21,SAS,121.0,2015,0,112.2,54.0,20.0,0.07843137254901958
21400191,2014-11-22,SAS,99.0,2015,0,105.64838709677417,34.0,12.0,-0.06292937620225318
21400220,2014-11-26,SAS,106.0,2015,0,103.2,40.0,13.0,0.027131782945736406
21400231,2014-11-28,SAS,112.0,2015,0,109.2,52.0,7.0,0.025641025641025616
21400241,2014-11-30,SAS,111.0,2015,0,104.5,46.0,14.0,0.06220095693779904
21400249,2014-12-01,SAS,109.0,2015,0,104.8,38.0,15.0,0.04007633587786262
21400266,2014-12-03,SAS,93.0,2015,0,105.64838709677417,46.0,10.0,-0.11972153522029844
21400282,2014-12-05,SAS,107.0,2015,0,102.2,52.0,10.0,0.04696673189823872
21400291,2014-12-06,SAS,123.0,2015,0,112.2,52.0,17.0,0.09625668449197858
21400314,2014-12-09,SAS,96.0,2015,0,104.9,50.0,19.0,-0.08484270734032416
21400322,2014-12-10,SAS,109.0,2015,0,110.0,40.0,17.0,-0.00909090909090909
21400339,2014-12-12,SAS,110.0,2015,0,110.6,,,-0.0054249547920433485
21400354,2014-12-14,SAS,99.0,2015,0,108.2,,,-0.08502772643253237
21400361,2014-12-15,SAS,95.0,2015,0,103.7,54.0,15.0,-0.08389585342333657
21400375,2014-12-17,SAS,116.0,2015,0,102.2,48.0,12.0,0.13502935420743636
21400390,2014-12-19,SAS,119.0,2015,0,103.7,40.0,14.0,0.14754098360655735
21400397,2014-12-20,SAS,93.0,2015,0,106.4,46.0,12.0,-0.12593984962406019
21400414,2014-12-22,SAS,125.0,2015,0,105.5,48.0,10.0,0.1848341232227488
21400428,2014-12-25,SAS,106.0,2015,0,105.5,44.0,14.0,0.004739336492890996
21400437,2014-12-26,SAS,90.0,2015,0,107.3,46.0,8.0,-0.1612301957129543
21400454,2014-12-28,SAS,110.0,2015,0,103.4,52.0,19.0,0.06382978723404249
21400468,2014-12-30,SAS,87.0,2015,0,102.2,44.0,16.0,-0.14872798434442272
21400481,2014-12-31,SAS,95.0,2015,0,107.3,,,-0.11463187325256288
21400499,2015-01-03,SAS,101.0,2015,0,103.0,32.0,9.0,-0.019417475728155338
21400521,2015-01-06,SAS,104.0,2015,0,106.4,,,-0.02255639097744366
21400545,2015-01-09,SAS,100.0,2015,0,105.64838709677417,,,-0.053464016365912304
21400556,2015-01-10,SAS,108.0,2015,0,112.2,50.0,13.0,-0.03743315508021393
21400569,2015-01-13,SAS,93.0,2015,0,103.0,44.0,9.0,-0.0970873786407767
21400574,2015-01-14,SAS,98.0,2015,0,105.64838709677417,42.0,14.0,-0.07239473603859406
21400595,2015-01-16,SAS,110.0,2015,0,103.7,38.0,13.0,0.060752169720347124
21400610,2015-01-18,SAS,89.0,2015,0,104.9,40.0,15.0,-0.15157292659675886
21400624,2015-01-20,SAS,109.0,2015,0,108.2,32.0,16.0,0.0073937153419593084
21400637,2015-01-22,SAS,81.0,2015,0,104.3,36.0,13.0,-0.2233940556088207
21400648,2015-01-23,SAS,99.0,2015,0,110.6,44.0,11.0,-0.10488245931283902
21400663,2015-01-25,SAS,101.0,2015,0,102.2,34.0,21.0,-0.011741682974559714
21400689,2015-01-28,SAS,95.0,2015,0,105.64838709677417,40.0,12.0,-0.10079081554761668
21400714,2015-01-31,SAS,85.0,2015,0,105.5,24.0,17.0,-0.1943127962085308
21400739,2015-02-04,SAS,110.0,2015,0,107.7,46.0,13.0,0.02135561745589598
21400757,2015-02-06,SAS,98.0,2015,0,106.7,36.0,17.0,-0.0815370196813496
21400772,2015-02-08,SAS,82.0,2015,0,107.7,,,-0.23862581244196845
21400774,2015-02-09,SAS,95.0,2015,0,103.2,,,-0.0794573643410853
21400790,2015-02-11,SAS,104.0,2015,0,106.4,38.0,10.0,-0.02255639097744366
21400802,2015-02-19,SAS,115.0,2015,0,105.5,46.0,17.0,0.09004739336492891
21400814,2015-02-20,SAS,99.0,2015,0,101.4,44.0,16.0,-0.023668639053254493
21400836,2015-02-23,SAS,81.0,2015,0,104.9,,,-0.22783603431839852
21400853,2015-02-25,SAS,95.0,2015,0,103.7,,,-0.08389585342333657
21400867,2015-02-27,SAS,107.0,2015,0,109.2,40.0,6.0,-0.020146520146520172
21400875,2015-02-28,SAS,101.0,2015,0,105.64838709677417,32.0,19.0,-0.043998656529571425
21400906,2015-03-04,SAS,112.0,2015,0,109.2,42.0,18.0,0.025641025641025616
21400921,2015-03-06,SAS,120.0,2015,0,108.2,44.0,9.0,0.10905730129390015
21400931,2015-03-08,SAS,116.0,2015,0,104.3,,,0.11217641418983704
21400949,2015-03-10,SAS,117.0,2015,0,107.7,50.0,11.0,0.08635097493036209
21400964,2015-03-12,SAS,125.0,2015,0,106.3,42.0,12.0,0.1759172154280339
21400986,2015-03-15,SAS,123.0,2015,0,112.2,40.0,16.0,0.09625668449197858
21401001,2015-03-17,SAS,100.0,2015,0,110.0,,,-0.09090909090909091
21401010,2015-03-18,SAS,114.0,2015,0,102.2,50.0,9.0,0.11545988258317022
21401028,2015-03-20,SAS,101.0,2015,0,104.5,38.0,16.0,-0.03349282296650718
21401039,2015-03-22,SAS,114.0,2015,0,103.1,60.0,16.0,0.1057225994180408
21401057,2015-03-24,SAS,94.0,2015,0,106.4,52.0,17.0,-0.1165413533834587
21401071,2015-03-25,SAS,130.0,2015,0,105.5,40.0,10.0,0.23222748815165878
21401084,2015-03-27,SAS,94.0,2015,0,106.4,34.0,14.0,-0.1165413533834587
21401098,2015-03-29,SAS,103.0,2015,0,102.2,54.0,10.0,0.00782778864970643
21401110,2015-03-31,SAS,95.0,2015,0,106.7,42.0,19.0,-0.1096532333645736
21401113,2015-04-01,SAS,103.0,2015,0,107.7,50.0,12.0,-0.04363974001857013
21401134,2015-04-03,SAS,123.0,2015,0,108.2,48.0,18.0,0.13678373382624767
21401150,2015-04-05,SAS,107.0,2015,0,101.4,50.0,11.0,0.05522682445759363
21401157,2015-04-07,SAS,113.0,2015,0,105.5,50.0,15.0,0.07109004739336493
21401168,2015-04-08,SAS,110.0,2015,0,103.4,52.0,15.0,0.06382978723404249
21401181,2015-04-10,SAS,104.0,2015,0,103.4,38.0,20.0,0.00580270793036745
21401200,2015-04-12,SAS,107.0,2015,0,105.64838709677417,28.0,13.0,0.012793502488473838
21401223,2015-04-15,SAS,103.0,2015,0,107.3,60.0,9.0,-0.0400745573159366
41400161,2015-04-19,SAS,92.0,2015,1,105.5,40.0,15.0,-0.12796208530805686
41400162,2015-04-22,SAS,111.0,2015,1,105.5,54.0,9.0,0.052132701421800945
41400163,2015-04-24,SAS,100.0,2015,1,105.5,40.0,14.0,-0.052132701421800945
41400164,2015-04-26,SAS,105.0,2015,1,105.5,48.0,8.0,-0.004739336492890996
41400165,2015-04-28,SAS,111.0,2015,1,105.5,34.0,16.0,0.052132701421800945
41400166,2015-04-30,SAS,96.0,2015,1,105.5,40.0,14.0,-0.09004739336492891
41400167,2015-05-02,SAS,109.0,2015,1,105.5,,,0.03317535545023697
21500013,2015-10-28,SAS,106.0,2016,0,105.6,52.0,13.0,0.0037878787878788418
21500028,2015-10-30,SAS,102.0,2016,0,106.39354838709679,32.0,15.0,-0.041295251955612254
21500040,2015-11-01,SAS,95.0,2016,0,103.6,52.0,16.0,-0.08301158301158296
21500048,2015-11-02,SAS,94.0,2016,0,107.6,56.0,14.0,-0.12639405204460963
21500061,2015-11-04,SAS,99.0,2016,0,105.8,42.0,21.0,-0.06427221172022682
21500090,2015-11-07,SAS,114.0,2016,0,106.39354838709679,36.0,15.0,0.07149354193196278
21500103,2015-11-09,SAS,106.0,2016,0,108.4,32.0,19.0,-0.022140221402214073
21500123,2015-11-11,SAS,113.0,2016,0,108.0,46.0,11.0,0.046296296296296294
21500142,2015-11-14,SAS,92.0,2016,0,109.2,36.0,15.0,-0.15750915750915753
21500156,2015-11-16,SAS,93.0,2016,0,108.0,36.0,6.0,-0.1388888888888889
21500172,2015-11-18,SAS,109.0,2016,0,108.9,42.0,10.0,0.0009182736455463205
21500182,2015-11-20,SAS,90.0,2016,0,109.5,28.0,8.0,-0.1780821917808219
21500195,2015-11-21,SAS,92.0,2016,0,107.8,40.0,18.0,-0.1465677179962894
21500207,2015-11-23,SAS,98.0,2016,0,106.39354838709679,38.0,28.0,-0.07889151658480394
21500224,2015-11-25,SAS,88.0,2016,0,107.0,42.0,13.0,-0.17757009345794392
21500235,2015-11-27,SAS,91.0,2016,0,108.9,28.0,19.0,-0.16437098255280078
21500242,2015-11-28,SAS,108.0,2016,0,101.4,40.0,18.0,0.06508875739644965
21500257,2015-11-30,SAS,89.0,2016,0,106.5,44.0,9.0,-0.1643192488262911
21500275,2015-12-02,SAS,95.0,2016,0,108.7,34.0,17.0,-0.12603495860165595
21500280,2015-12-03,SAS,103.0,2016,0,107.8,46.0,11.0,-0.04452690166975879
21500296,2015-12-05,SAS,108.0,2016,0,103.6,44.0,15.0,0.042471042471042525
21500305,2015-12-07,SAS,119.0,2016,0,109.2,,,0.08974358974358972
21500323,2015-12-09,SAS,94.0,2016,0,105.2,44.0,21.0,-0.10646387832699622
21500342,2015-12-11,SAS,109.0,2016,0,111.6,44.0,13.0,-0.023297491039426473
21500347,2015-12-12,SAS,103.0,2016,0,101.4,40.0,17.0,0.015779092702169567
21500364,2015-12-14,SAS,118.0,2016,0,103.9,40.0,11.0,0.1357074109720885
21500379,2015-12-16,SAS,114.0,2016,0,105.8,48.0,13.0,0.07750472589792064
21500393,2015-12-18,SAS,115.0,2016,0,103.8,,,0.10789980732177266
21500416,2015-12-21,SAS,106.0,2016,0,102.9,38.0,14.0,0.030126336248785173
21500431,2015-12-23,SAS,108.0,2016,0,110.1,54.0,17.0,-0.019073569482288777
21500439,2015-12-25,SAS,84.0,2016,0,108.1,42.0,17.0,-0.22294172062904713
21500450,2015-12-26,SAS,101.0,2016,0,108.9,42.0,13.0,-0.0725436179981635
21500465,2015-12-28,SAS,101.0,2016,0,110.1,48.0,17.0,-0.08265213442325155
21500481,2015-12-30,SAS,112.0,2016,0,106.39354838709679,42.0,13.0,0.052695409617366934
21500502,2016-01-02,SAS,121.0,2016,0,108.1,46.0,16.0,0.11933395004625352
21500516,2016-01-04,SAS,123.0,2016,0,108.7,42.0,16.0,0.13155473781048754
21500532,2016-01-06,SAS,123.0,2016,0,103.9,68.0,13.0,0.18383060635226173
21500546,2016-01-08,SAS,100.0,2016,0,107.6,38.0,9.0,-0.070631970260223
21500566,2016-01-11,SAS,106.0,2016,0,106.39354838709679,46.0,19.0,-0.0036989873264205797
21500570,2016-01-12,SAS,109.0,2016,0,105.5,,,0.03317535545023697
21500590,2016-01-14,SAS,99.0,2016,0,104.5,48.0,12.0,-0.05263157894736842
21500612,2016-01-17,SAS,112.0,2016,0,107.0,32.0,13.0,0.04672897196261682
21500644,2016-01-21,SAS,117.0,2016,0,106.39354838709679,34.0,15.0,0.09969074040385653
21500653,2016-01-22,SAS,108.0,2016,0,111.6,46.0,7.0,-0.03225806451612898
21500675,2016-01-25,SAS,90.0,2016,0,103.8,36.0,26.0,-0.1329479768786127
21500689,2016-01-27,SAS,130.0,2016,0,108.1,50.0,14.0,0.2025901942645699
21500713,2016-01-30,SAS,103.0,2016,0,104.5,52.0,10.0,-0.014354066985645933
21500726,2016-02-01,SAS,107.0,2016,0,106.8,54.0,16.0,0.0018726591760299892
21500742,2016-02-03,SAS,110.0,2016,0,109.5,36.0,19.0,0.0045662100456621
21500759,2016-02-05,SAS,116.0,2016,0,107.0,48.0,15.0,0.08411214953271028
21500767,2016-02-06,SAS,106.0,2016,0,111.6,34.0,10.0,-0.050179211469534
21500784,2016-02-09,SAS,119.0,2016,0,104.4,58.0,10.0,0.1398467432950191
21500790,2016-02-10,SAS,98.0,2016,0,106.8,28.0,13.0,-0.08239700374531833
21500804,2016-02-18,SAS,86.0,2016,0,103.8,,,-0.17148362235067435
21500818,2016-02-19,SAS,119.0,2016,0,111.6,44.0,16.0,0.06630824372759862
21500826,2016-02-21,SAS,118.0,2016,0,106.39354838709679,,,0.10908980656115445
21500854,2016-02-24,SAS,108.0,2016,0,108.4,42.0,16.0,-0.003690036900369056
21500860,2016-02-25,SAS,96.0,2016,0,103.9,44.0,11.0,-0.07603464870067378
21500872,2016-02-27,SAS,104.0,2016,0,108.1,50.0,14.0,-0.03792784458834408
21500905,2016-03-02,SAS,97.0,2016,0,105.5,46.0,8.0,-0.08056872037914692
21500909,2016-03-03,SAS,94.0,2016,0,109.5,,,-0.1415525114155251
21500928,2016-03-05,SAS,104.0,2016,0,108.4,48.0,22.0,-0.04059040590405909
21500939,2016-03-07,SAS,91.0,2016,0,102.9,44.0,8.0,-0.1156462585034014
21500945,2016-03-08,SAS,116.0,2016,0,110.1,,,0.05358764759309724
21500960,2016-03-10,SAS,109.0,2016,0,106.5,46.0,8.0,0.023474178403755867
21500979,2016-03-12,SAS,93.0,2016,0,105.6,40.0,19.0,-0.11931818181818177
21501001,2016-03-15,SAS,108.0,2016,0,103.8,40.0,10.0,0.04046242774566477
21501018,2016-03-17,SAS,118.0,2016,0,108.0,42.0,7.0,0.09259259259259259
21501036,2016-03-19,SAS,87.0,2016,0,103.8,32.0,11.0,-0.16184971098265893
21501043,2016-03-21,SAS,88.0,2016,0,106.39354838709679,,,-0.17288217815778312
21501063,2016-03-23,SAS,112.0,2016,0,104.4,46.0,10.0,0.07279693486590033
21501078,2016-03-25,SAS,110.0,2016,0,107.8,54.0,14.0,0.02040816326530615
21501088,2016-03-26,SAS,92.0,2016,0,105.6,,,-0.12878787878787873
21501100,2016-03-28,SAS,101.0,2016,0,107.8,36.0,14.0,-0.06307977736549163
21501118,2016-03-30,SAS,100.0,2016,0,109.5,34.0,12.0,-0.0867579908675799
21501140,2016-04-02,SAS,102.0,2016,0,105.2,36.0,15.0,-0.03041825095057037
21501161,2016-04-05,SAS,88.0,2016,0,103.9,36.0,16.0,-0.15303176130895096
21501177,2016-04-07,SAS,101.0,2016,0,103.8,52.0,16.0,-0.026974951830443135
21501186,2016-04-08,SAS,98.0,2016,0,108.9,,,-0.10009182736455469
21501201,2016-04-10,SAS,86.0,2016,0,103.8,34.0,13.0,-0.17148362235067435
21501215,2016-04-12,SAS,102.0,2016,0,105.6,42.0,21.0,-0.03409090909090904
21501223,2016-04-13,SAS,96.0,2016,0,107.0,42.0,15.0,-0.102803738317757
41500151,2016-04-17,SAS,106.0,2016,1,107.8,,,-0.01669758812615953
41500152,2016-04-19,SAS,94.0,2016,1,107.8,28.0,14.0,-0.12801484230055657
41500153,2016-04-22,SAS,96.0,2016,1,107.8,44.0,14.0,-0.10946196660482373
41500154,2016-04-24,SAS,116.0,2016,1,107.8,50.0,12.0,0.07606679035250467
41500231,2016-04-30,SAS,124.0,2016,1,105.6,34.0,10.0,0.1742424242424243
41500232,2016-05-02,SAS,97.0,2016,1,105.6,38.0,18.0,-0.0814393939393939
41500233,2016-05-06,SAS,100.0,2016,1,105.6,40.0,14.0,-0.053030303030302976
41500234,2016-05-08,SAS,97.0,2016,1,105.6,48.0,14.0,-0.0814393939393939
41500235,2016-05-10,SAS,91.0,2016,1,105.6,32.0,20.0,-0.13825757575757572
41500236,2016-05-12,SAS,99.0,2016,1,105.6,56.0,12.0,-0.06249999999999995
21600003,2016-10-25,SAS,129.0,2017,0,104.0,50.0,14.0,0.2403846153846154
21600016,2016-10-27,SAS,102.0,2017,0,111.3,36.0,10.0,-0.08355795148247976
21600032,2016-10-29,SAS,98.0,2017,0,107.4,36.0,10.0,-0.08752327746741159
21600037,2016-10-30,SAS,106.0,2017,0,106.7,32.0,15.0,-0.006560449859418958
21600053,2016-11-01,SAS,91.0,2017,0,105.3,20.0,11.0,-0.13580246913580243
21600077,2016-11-04,SAS,100.0,2017,0,105.3,34.0,11.0,-0.050332383665716976
21600086,2016-11-05,SAS,92.0,2017,0,108.2,22.0,15.0,-0.14972273567467656
21600114,2016-11-09,SAS,99.0,2017,0,109.0,48.0,20.0,-0.09174311926605505
21600127,2016-11-11,SAS,96.0,2017,0,107.1,34.0,8.0,-0.103641456582633
21600134,2016-11-12,SAS,106.0,2017,0,109.0,34.0,14.0,-0.027522935779816515
21600150,2016-11-14,SAS,94.0,2017,0,106.7,,,-0.11902530459231493
21600168,2016-11-16,SAS,110.0,2017,0,111.3,40.0,11.0,-0.011680143755615428
21600182,2016-11-18,SAS,116.0,2017,0,113.0,28.0,12.0,0.02654867256637168
21600206,2016-11-21,SAS,96.0,2017,0,108.8,36.0,14.0,-0.11764705882352938
21600213,2016-11-23,SAS,119.0,2017,0,108.78064516129037,36.0,10.0,0.09394460589526082
21600225,2016-11-25,SAS,109.0,2017,0,108.4,50.0,10.0,0.005535055350553453
21600240,2016-11-26,SAS,112.0,2017,0,109.3,44.0,14.0,0.02470265324794147
21600264,2016-11-29,SAS,83.0,2017,0,110.5,38.0,13.0,-0.248868778280543
21600272,2016-11-30,SAS,94.0,2017,0,108.8,28.0,12.0,-0.13602941176470587
21600289,2016-12-02,SAS,107.0,2017,0,109.3,30.0,15.0,-0.021043000914913058
21600309,2016-12-05,SAS,97.0,2017,0,109.3,,,-0.11253430924062212
21600319,2016-12-06,SAS,105.0,2017,0,112.0,38.0,15.0,-0.0625
21600336,2016-12-08,SAS,91.0,2017,0,107.0,,,-0.14953271028037382
21600353,2016-12-10,SAS,130.0,2017,0,108.78064516129037,46.0,10.0,0.1950655358519656
21600383,2016-12-14,SAS,108.0,2017,0,108.4,34.0,13.0,-0.003690036900369056
21600387,2016-12-15,SAS,107.0,2017,0,108.78064516129037,48.0,20.0,-0.01636913587568985
21600412,2016-12-18,SAS,113.0,2017,0,107.4,40.0,12.0,0.05214152700186214
21600425,2016-12-20,SAS,102.0,2017,0,109.0,,,-0.06422018348623854
21600441,2016-12-22,SAS,101.0,2017,0,108.2,42.0,12.0,-0.06654343807763403
21600454,2016-12-23,SAS,110.0,2017,0,110.8,36.0,17.0,-0.007220216606498169
21600458,2016-12-25,SAS,119.0,2017,0,107.0,44.0,14.0,0.11214953271028037
21600482,2016-12-28,SAS,119.0,2017,0,108.78064516129037,64.0,16.0,0.09394460589526082
21600499,2016-12-30,SAS,110.0,2017,0,110.8,36.0,11.0,-0.007220216606498169
21600508,2017-01-01,SAS,112.0,2017,0,105.7,,,0.05960264900662249
21600525,2017-01-03,SAS,110.0,2017,0,107.8,44.0,15.0,0.02040816326530615
21600543,2017-01-05,SAS,127.0,2017,0,112.7,54.0,13.0,0.126885536823425
21600558,2017-01-07,SAS,102.0,2017,0,108.78064516129037,24.0,16.0,-0.062333194946919294
21600575,2017-01-10,SAS,107.0,2017,0,109.3,,,-0.021043000914913058
21600588,2017-01-12,SAS,134.0,2017,0,113.0,62.0,12.0,0.18584070796460178
21600605,2017-01-14,SAS,105.0,2017,0,108.78064516129037,40.0,16.0,-0.03475475950418163
21600625,2017-01-17,SAS,122.0,2017,0,112.0,46.0,18.0,0.08928571428571429
21600639,2017-01-19,SAS,118.0,2017,0,112.7,50.0,15.0,0.04702750665483582
21600657,2017-01-21,SAS,118.0,2017,0,110.3,44.0,18.0,0.06980961015412514
21600666,2017-01-23,SAS,112.0,2017,0,108.78064516129037,44.0,9.0,0.029594923195539594
21600674,2017-01-24,SAS,108.0,2017,0,107.8,46.0,12.0,0.0018552875695733103
21600701,2017-01-27,SAS,103.0,2017,0,107.4,60.0,14.0,-0.04096834264432035
21600717,2017-01-29,SAS,101.0,2017,0,108.8,32.0,11.0,-0.07169117647058822
21600727,2017-01-31,SAS,108.0,2017,0,107.5,44.0,17.0,0.004651162790697674
21600744,2017-02-02,SAS,102.0,2017,0,108.9,46.0,19.0,-0.06336088154269977
21600762,2017-02-04,SAS,121.0,2017,0,112.7,52.0,22.0,0.07364685004436554
21600777,2017-02-06,SAS,74.0,2017,0,107.1,46.0,13.0,-0.3090569561157796
21600782,2017-02-08,SAS,111.0,2017,0,108.9,38.0,7.0,0.019283746556473778
21600801,2017-02-10,SAS,103.0,2017,0,107.1,38.0,20.0,-0.038281979458449994
21600817,2017-02-12,SAS,90.0,2017,0,111.5,,,-0.19282511210762332
21600825,2017-02-13,SAS,110.0,2017,0,108.8,44.0,11.0,0.011029411764705909
21600834,2017-02-15,SAS,107.0,2017,0,110.5,36.0,17.0,-0.03167420814479638
21600865,2017-02-24,SAS,105.0,2017,0,108.2,36.0,15.0,-0.029574861367837362
21600874,2017-02-26,SAS,119.0,2017,0,113.0,,,0.05309734513274336
21600902,2017-03-01,SAS,100.0,2017,0,108.8,,,-0.08088235294117645
21600917,2017-03-03,SAS,101.0,2017,0,107.4,36.0,17.0,-0.059590316573556845
21600925,2017-03-04,SAS,97.0,2017,0,112.0,56.0,13.0,-0.13392857142857142
21600942,2017-03-06,SAS,112.0,2017,0,109.0,40.0,10.0,0.027522935779816515
21600957,2017-03-08,SAS,114.0,2017,0,111.3,50.0,14.0,0.02425876010781674
21600962,2017-03-09,SAS,92.0,2017,0,107.5,46.0,15.0,-0.14418604651162792
21600980,2017-03-11,SAS,107.0,2017,0,104.0,,,0.028846153846153848
21600994,2017-03-13,SAS,107.0,2017,0,105.7,28.0,23.0,0.012298959318826842
21601011,2017-03-15,SAS,106.0,2017,0,110.8,40.0,11.0,-0.04332129963898915
21601033,2017-03-18,SAS,96.0,2017,0,107.1,26.0,10.0,-0.103641456582633
21601042,2017-03-19,SAS,118.0,2017,0,111.3,44.0,8.0,0.060197663971248906
21601056,2017-03-21,SAS,100.0,2017,0,112.0,,,-0.10714285714285714
21601070,2017-03-23,SAS,97.0,2017,0,107.1,,,-0.09430438842203544
21601085,2017-03-25,SAS,106.0,2017,0,111.5,52.0,16.0,-0.04932735426008968
21601099,2017-03-27,SAS,103.0,2017,0,110.3,40.0,19.0,-0.06618313689936535
21601118,2017-03-29,SAS,98.0,2017,0,104.0,36.0,17.0,-0.057692307692307696
21601135,2017-03-31,SAS,100.0,2017,0,107.5,,,-0.06976744186046512
21601151,2017-04-02,SAS,109.0,2017,0,105.3,40.0,13.0,0.035137701804368496
21601161,2017-04-04,SAS,95.0,2017,0,107.1,26.0,15.0,-0.11297852474323059
21601170,2017-04-05,SAS,95.0,2017,0,113.0,58.0,16.0,-0.1592920353982301
21601183,2017-04-07,SAS,102.0,2017,0,108.8,46.0,7.0,-0.06249999999999997
21601193,2017-04-08,SAS,87.0,2017,0,108.2,48.0,8.0,-0.19593345656192238
21601209,2017-04-10,SAS,98.0,2017,0,110.8,,,-0.1155234657039711
21601227,2017-04-12,SAS,97.0,2017,0,105.3,,,-0.07882241215574547
41600151,2017-04-15,SAS,111.0,2017,1,107.1,40.0,9.0,0.03641456582633059
41600152,2017-04-17,SAS,96.0,2017,1,107.1,,,-0.103641456582633
41600153,2017-04-20,SAS,94.0,2017,1,107.1,44.0,5.0,-0.12231559290382815
41600154,2017-04-22,SAS,108.0,2017,1,107.1,44.0,10.0,0.008403361344537869
41600155,2017-04-25,SAS,116.0,2017,1,107.1,44.0,10.0,0.08309990662931845
41600156,2017-04-27,SAS,103.0,2017,1,107.1,34.0,12.0,-0.038281979458449994
41600231,2017-05-01,SAS,99.0,2017,1,109.0,32.0,15.0,-0.09174311926605505
41600232,2017-05-03,SAS,121.0,2017,1,109.0,54.0,8.0,0.11009174311926606
41600233,2017-05-05,SAS,103.0,2017,1,109.0,40.0,21.0,-0.05504587155963303
41600234,2017-05-07,SAS,104.0,2017,1,109.0,62.0,14.0,-0.045871559633027525
41600235,2017-05-09,SAS,110.0,2017,1,109.0,,,0.009174311926605505
41600236,2017-05-11,SAS,114.0,2017,1,109.0,62.0,8.0,0.045871559633027525
41600311,2017-05-14,SAS,111.0,2017,1,104.0,42.0,19.0,0.0673076923076923
41600312,2017-05-16,SAS,100.0,2017,1,104.0,44.0,19.0,-0.038461538461538464
41600313,2017-05-20,SAS,108.0,2017,1,104.0,50.0,21.0,0.038461538461538464
41600314,2017-05-22,SAS,115.0,2017,1,104.0,52.0,17.0,0.10576923076923077
21700011,2017-10-18,SAS,107.0,2018,0,111.1,44.0,11.0,-0.03690369036903685
21700031,2017-10-21,SAS,87.0,2018,0,110.9,52.0,11.0,-0.21550946798917947
21700046,2017-10-23,SAS,101.0,2018,0,105.9,42.0,15.0,-0.04627006610009448
21700059,2017-10-25,SAS,117.0,2018,0,106.3,44.0,9.0,0.10065851364063973
21700071,2017-10-27,SAS,87.0,2018,0,110.1,46.0,18.0,-0.20980926430517707
21700086,2017-10-29,SAS,94.0,2018,0,108.1,,,-0.1304347826086956
21700092,2017-10-30,SAS,94.0,2018,0,103.9,54.0,15.0,-0.09528392685274308
21700117,2017-11-02,SAS,92.0,2018,0,107.6,32.0,19.0,-0.14498141263940517
21700126,2017-11-03,SAS,108.0,2018,0,108.60645161290323,40.0,12.0,-0.005583937269811121
21700141,2017-11-05,SAS,112.0,2018,0,108.60645161290323,42.0,10.0,0.03124628727575143
21700154,2017-11-07,SAS,120.0,2018,0,110.2,42.0,18.0,0.08892921960072593
21700173,2017-11-10,SAS,87.0,2018,0,110.1,52.0,14.0,-0.20980926430517707
21700183,2017-11-11,SAS,133.0,2018,0,110.9,58.0,13.0,0.19927862939585206
21700203,2017-11-14,SAS,97.0,2018,0,109.5,32.0,15.0,-0.1141552511415525
21700210,2017-11-15,SAS,86.0,2018,0,111.1,36.0,16.0,-0.2259225922592259
21700223,2017-11-17,SAS,104.0,2018,0,107.2,40.0,9.0,-0.029850746268656744
21700250,2017-11-20,SAS,96.0,2018,0,110.6,42.0,15.0,-0.13200723327305602
21700262,2017-11-22,SAS,90.0,2018,0,108.3,50.0,16.0,-0.16897506925207753
21700277,2017-11-25,SAS,106.0,2018,0,108.60645161290323,38.0,14.0,-0.023999049542592396
